* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 35, 1, 1
21284, none, foolish:thicket, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
21285, none, foolish:thicket, MONSTER, ancient_elements:dig, 10, 1, 1
21286, none, foolish:thicket, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
21287, none, foolish:thicket, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
21288, none, foolish:thicket, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
21289, none, foolish:thicket, MONSTER, ancient_elements:drimble, 5, 1, 1
21290, none, foolish:thicket, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
21291, none, foolish:thicket, MONSTER, foolish:great_keenark, 20, 1, 1
21292, none, foolish:thicket, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
21293, none, foolish:thicket, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
21294, none, foolish:thicket, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
21295, none, foolish:thicket, MONSTER, adamsarsplus:mage, 20, 1, 2
21296, none, foolish:thicket, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
21297, none, foolish:thicket, MONSTER, goety:reaper, 10, 1, 1
21298, none, foolish:thicket, MONSTER, goety:wraith, 10, 1, 1
21299, none, foolish:thicket, MONSTER, goety:web_spider, 5, 4, 4
21300, none, foolish:thicket, MONSTER, goety:warlock, 20, 1, 1
21301, none, foolish:thicket, MONSTER, goety:heretic, 20, 1, 1
21302, none, foolish:thicket, MONSTER, goety:maverick, 20, 1, 1
21303, none, foolish:thicket, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
21304, none, foolish:thicket, MONSTER, mowziesmobs:grottol, 20, 1, 1
21305, none, foolish:thicket, MONSTER, born_in_chaos_v1:mr_pumpkin, 5, 1, 3
21306, none, foolish:thicket, MONSTER, born_in_chaos_v1:mrs_pumpkin, 5, 1, 1
21307, none, foolish:thicket, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
21308, none, foolish:thicket, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
21309, none, foolish:thicket, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
21310, none, foolish:thicket, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
21311, none, foolish:thicket, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
21312, none, foolish:thicket, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
21313, none, foolish:thicket, MONSTER, born_in_chaos_v1:restless_spirit, 5, 1, 1
21314, none, foolish:thicket, MONSTER, ancient_elements:scamp, 20, 1, 1
21315, none, foolish:thicket, MONSTER, born_in_chaos_v1:senor_pumpkin, 5, 1, 2
21316, none, foolish:thicket, MONSTER, born_in_chaos_v1:siamese_skeletons, 5, 1, 1
21317, none, foolish:thicket, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
21318, none, foolish:thicket, MONSTER, born_in_chaos_v1:skeleton_demoman, 3, 1, 1
21319, none, foolish:thicket, MONSTER, born_in_chaos_v1:skeleton_thrasher, 5, 1, 1
21320, none, foolish:thicket, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 5 2, 2
21321, none, foolish:thicket, MONSTER, born_in_chaos_v1:spirit_guide, 5, 1, 1
21322, none, foolish:thicket, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
21323, none, foolish:thicket, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
21324, none, foolish:thicket, MONSTER, born_in_chaos_v1:swarmer, 5, 1, 1
21325, none, foolish:thicket, MONSTER, ancient_elements:undead_miner, 20, 1, 2
21326, none, foolish:thicket, MONSTER, terramity:uvogre, 5, 1, 1
21327, none, foolish:thicket, MONSTER, born_in_chaos_v1:zombie_bruiser, 5, 1, 1
21328, none, foolish:thicket, MONSTER, born_in_chaos_v1:zombie_clown, 5, 1, 1
21329, none, foolish:thicket, MONSTER, born_in_chaos_v1:zombie_fisherman, 5, 1, 1
21330, none, foolish:thicket, MONSTER, born_in_chaos_v1:zombie_lumberjack, 5, 1, 1
21331, none, foolish:thicket, CREATURE, minecraft:cow, 40, 4, 4
21332, none, foolish:thicket, CREATURE, minecraft:chicken, 40, 4, 4
21333, none, foolish:thicket, CREATURE, minecraft:sheep, 40, 5, 5
21334, none, foolish:thicket, CREATURE, forbidden_arcanus:lost_soul, 20, 1, 3
21335, none, foolish:thicket, CREATURE, ars_nouveau:drygmy, 20, 1, 2
21336, none, foolish:thicket, CREATURE, ars_nouveau:gift_starby, 20, 1, 1
21337, none, foolish:thicket, CREATURE, ars_nouveau:starbuncle, 20, 1, 2
21338, none, foolish:thicket, CREATURE, born_in_chaos_v1:thornshell_crab, 5, 1, 1
21339, none, foolish:thicket, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
21340, none, foolish:thicket, AMBIENT, alexsmobs:fly, 4, 2, 3
21341, none, foolish:thicket, AMBIENT, alexsmobs:cockroach, 20, 5, 5
21342, none, foolish:thicket, AMBIENT, terramity:blue_fairy, 15, 1, 2
21343, none, foolish:thicket, AMBIENT, terramity:cave_gnome, 5, 1, 3
21344, none, foolish:thicket, AMBIENT, terramity:green_fairy, 5, 2, 3
21345, none, foolish:thicket, AMBIENT, terramity:pink_fairy, 15, 1, 2
21346, none, foolish:thicket, UNDERGROUND_WATER_CREATURE, species:deepfish, 5, 4, 6
21347, none, foolish:thicket, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 5, 3, 5
21348, none, foolish:thicket, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
21349, none, foolish:thicket, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 20, 5, 12
21350, none, foolish:thicket, WATER_AMBIENT, fintastic:minnow, 5, 3, 8
21351, none, snifferplus:timeless_grotto, MONSTER, minecraft:spider, 20, 4, 4
21352, none, snifferplus:timeless_grotto, MONSTER, minecraft:zombie, 20, 4, 4
21353, none, snifferplus:timeless_grotto, MONSTER, minecraft:zombie_villager, 20, 1, 1
21354, none, snifferplus:timeless_grotto, MONSTER, minecraft:skeleton, 20, 4, 4
21355, none, snifferplus:timeless_grotto, MONSTER, minecraft:creeper, 20, 4, 4
21356, none, snifferplus:timeless_grotto, MONSTER, minecraft:slime, 20, 4, 4
21357, none, snifferplus:timeless_grotto, MONSTER, minecraft:enderman, 15, 1, 4
21358, none, snifferplus:timeless_grotto, MONSTER, minecraft:witch, 10, 1, 1
21359, none, snifferplus:timeless_grotto, MONSTER, alexsmobs:farseer, 35, 1, 1
21360, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
21361, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:baby_spider, 5, 3, 5
21362, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
21363, none, snifferplus:timeless_grotto, MONSTER, quark:stoneling, 5, 1, 1
21364, none, snifferplus:timeless_grotto, MONSTER, quark:toretoise, 5, 2, 4
21365, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
21366, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
21367, none, snifferplus:timeless_grotto, MONSTER, ancient_elements:boulder, 20, 1, 1
21368, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:corpse_fly, 5, 1, 3
21369, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:dark_vortex, 5, 1, 1
21370, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:decaying_zombie, 5, 1, 1
21371, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
21372, none, snifferplus:timeless_grotto, MONSTER, ancient_elements:dig, 10, 1, 1
21373, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
21374, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
21375, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
21376, none, snifferplus:timeless_grotto, MONSTER, ancient_elements:drimble, 5, 1, 1
21377, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
21378, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
21379, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
21380, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
21381, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
21382, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
21383, none, snifferplus:timeless_grotto, MONSTER, mowziesmobs:grottol, 20, 1, 1
21384, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:mr_pumpkin, 5, 1, 3
21385, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:mrs_pumpkin, 5, 1, 1
21386, none, snifferplus:timeless_grotto, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
21387, none, snifferplus:timeless_grotto, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
21388, none, snifferplus:timeless_grotto, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
21389, none, snifferplus:timeless_grotto, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
21390, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
21391, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
21392, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 10, 1, 1
21393, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:restless_spirit, 5, 1, 1
21394, none, snifferplus:timeless_grotto, MONSTER, ancient_elements:scamp, 20, 1, 1
21395, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:senor_pumpkin, 5, 1, 2
21396, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:siamese_skeletons, 5, 1, 1
21397, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
21398, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:skeleton_demoman, 3, 1, 1
21399, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:skeleton_thrasher, 5, 1, 1
21400, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 5 2, 2
21401, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:spirit_guide, 5, 1, 1
21402, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:spiritof_chaos, 5, 1, 1
21403, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
21404, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:swarmer, 5, 1, 1
21405, none, snifferplus:timeless_grotto, MONSTER, terramity:uvogre, 5, 1, 1
21406, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:zombie_bruiser, 5, 1, 1
21407, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:zombie_clown, 5, 1, 1
21408, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:zombie_fisherman, 5, 1, 1
21409, none, snifferplus:timeless_grotto, MONSTER, born_in_chaos_v1:zombie_lumberjack, 5, 1, 1
21410, none, snifferplus:timeless_grotto, CREATURE, minecraft:sniffer, 20, 1, 2
21411, none, snifferplus:timeless_grotto, CREATURE, born_in_chaos_v1:thornshell_crab, 5, 1, 1
21412, none, snifferplus:timeless_grotto, AMBIENT, minecraft:bat, 20, 8, 8
21413, none, snifferplus:timeless_grotto, AMBIENT, terramity:blue_fairy, 15, 1, 2
21414, none, snifferplus:timeless_grotto, AMBIENT, terramity:cave_gnome, 5, 1, 3
21415, none, snifferplus:timeless_grotto, AMBIENT, terramity:green_fairy, 5, 2, 3
21416, none, snifferplus:timeless_grotto, AMBIENT, terramity:pink_fairy, 15, 1, 2
21417, none, snifferplus:timeless_grotto, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 5, 3, 5
21418, none, snifferplus:timeless_grotto, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
21419, none, alexscaves:toxic_caves, MONSTER, alexscaves:brainiac, 20, 1, 2
21420, none, alexscaves:toxic_caves, MONSTER, alexscaves:nucleeper, 20, 1, 1
21421, none, alexscaves:toxic_caves, MONSTER, minecraft:spider, 0, 4, 4
21422, none, alexscaves:toxic_caves, MONSTER, minecraft:zombie, 0, 4, 4
21423, none, alexscaves:toxic_caves, MONSTER, minecraft:zombie_villager, 0, 1, 1
21424, none, alexscaves:toxic_caves, MONSTER, minecraft:skeleton, 0, 4, 4
21425, none, alexscaves:toxic_caves, MONSTER, minecraft:creeper, 0, 4, 4
21426, none, alexscaves:toxic_caves, MONSTER, minecraft:slime, 0, 4, 4
21427, none, alexscaves:toxic_caves, MONSTER, minecraft:enderman, 0, 1, 4
21428, none, alexscaves:toxic_caves, MONSTER, minecraft:witch, 0, 1, 1
21429, none, alexscaves:toxic_caves, MONSTER, minecraft:drowned, 0, 4, 4
21430, none, alexscaves:toxic_caves, MONSTER, species:bewereager, 0, 1, 2
21431, none, alexscaves:toxic_caves, MONSTER, species:cliff_hanger, 0, 1, 1
21432, none, alexscaves:toxic_caves, MONSTER, species:ghoul, 0, 1, 1
21433, none, alexscaves:toxic_caves, MONSTER, embers:ancient_golem, 0, 1, 1
21434, none, alexscaves:toxic_caves, MONSTER, species:limpet, 0, 1, 1
21435, none, alexscaves:toxic_caves, MONSTER, species:quake, 0, 1, 1
21436, none, alexscaves:toxic_caves, MONSTER, species:wicked, 0, 1, 3
21437, none, alexscaves:toxic_caves, MONSTER, alexsmobs:centipede_head, 0, 1, 1
21438, none, alexscaves:toxic_caves, MONSTER, alexsmobs:farseer, 0, 1, 1
21439, none, alexscaves:toxic_caves, MONSTER, alexsmobs:murmur, 0, 1, 1
21440, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:baby_skeleton, 0, 1, 2
21441, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:baby_spider, 0, 3, 5
21442, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:barrel_zombie, 0, 1, 1
21443, none, alexscaves:toxic_caves, MONSTER, quark:stoneling, 0, 1, 1
21444, none, alexscaves:toxic_caves, MONSTER, quark:toretoise, 0, 2, 4
21445, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:bloody_gadfly, 0, 1, 1
21446, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:bonescaller, 0, 1, 1
21447, none, alexscaves:toxic_caves, MONSTER, ancient_elements:boulder, 0, 1, 1
21448, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:corpse_fly, 0, 1, 3
21449, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:dark_vortex, 0, 1, 1
21450, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:decaying_zombie, 0, 1, 1
21451, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:decrepit_skeleton, 0, 1, 1
21452, none, alexscaves:toxic_caves, MONSTER, ancient_elements:dig, 0, 1, 1
21453, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:dire_hound_leader, 0, 1, 1
21454, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:door_knight, 0, 1, 1
21455, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:dread_hound, 0, 3, 5
21456, none, alexscaves:toxic_caves, MONSTER, ancient_elements:drimble, 0, 1, 1
21457, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 0, 1, 1
21458, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:krampus, 0, 1, 1
21459, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:krampus_henchman, 0, 2, 3
21460, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:lifestealer, 0, 1, 1
21461, none, alexscaves:toxic_caves, MONSTER, adamsarsplus:mage, 0, 1, 2
21462, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:missioner, 0, 1, 1
21463, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:mother_spider, 0, 1, 1
21464, none, alexscaves:toxic_caves, MONSTER, mowziesmobs:grottol, 0, 1, 1
21465, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:mr_pumpkin, 0, 1, 3
21466, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:mrs_pumpkin, 0, 1, 1
21467, none, alexscaves:toxic_caves, MONSTER, mutantmonsters:mutant_creeper, 0, 1, 1
21468, none, alexscaves:toxic_caves, MONSTER, mutantmonsters:mutant_enderman, 0, 1, 1
21469, none, alexscaves:toxic_caves, MONSTER, mutantmonsters:mutant_skeleton, 0, 1, 1
21470, none, alexscaves:toxic_caves, MONSTER, mutantmonsters:mutant_zombie, 0, 1, 1
21471, none, alexscaves:toxic_caves, MONSTER, irons_spellbooks:necromancer, 0, 1, 1
21472, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:nightmare_stalker, 0, 1, 1
21473, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:phantom_creeper, 0, 1, 1
21474, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 0, 1, 1
21475, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:restless_spirit, 0, 1, 1
21476, none, alexscaves:toxic_caves, MONSTER, ancient_elements:scamp, 0, 1, 1
21477, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:senor_pumpkin, 0, 1, 2
21478, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:siamese_skeletons, 0, 1, 1
21479, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 0, 1, 1
21480, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:skeleton_demoman, 0, 1, 1
21481, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:skeleton_thrasher, 0, 1, 1
21482, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 0 2, 2
21483, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:spirit_guide, 0, 1, 1
21484, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:spiritof_chaos, 0, 1, 1
21485, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:supreme_bonescaller, 0, 1, 1
21486, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:swarmer, 0, 1, 1
21487, none, alexscaves:toxic_caves, MONSTER, ancient_elements:undead_miner, 0, 1, 2
21488, none, alexscaves:toxic_caves, MONSTER, terramity:uvogre, 0, 1, 1
21489, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:zombie_bruiser, 0, 1, 1
21490, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:zombie_clown, 0, 1, 1
21491, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:zombie_fisherman, 0, 1, 1
21492, none, alexscaves:toxic_caves, MONSTER, born_in_chaos_v1:zombie_lumberjack, 0, 1, 1
21493, none, alexscaves:toxic_caves, CREATURE, forbidden_arcanus:lost_soul, 0, 1, 3
21494, none, alexscaves:toxic_caves, CREATURE, ars_nouveau:drygmy, 0, 1, 2
21495, none, alexscaves:toxic_caves, CREATURE, ars_nouveau:gift_starby, 0, 1, 1
21496, none, alexscaves:toxic_caves, CREATURE, ars_nouveau:starbuncle, 0, 1, 2
21497, none, alexscaves:toxic_caves, CREATURE, born_in_chaos_v1:thornshell_crab, 0, 1, 1
21498, none, alexscaves:toxic_caves, CREATURE, ars_nouveau:whirlisprig, 0, 1, 2
21499, none, alexscaves:toxic_caves, AMBIENT, alexscaves:gammaroach, 20, 8, 8
21500, none, alexscaves:toxic_caves, AMBIENT, minecraft:bat, 0, 8, 8
21501, none, alexscaves:toxic_caves, AMBIENT, alexsmobs:fly, 0, 2, 3
21502, none, alexscaves:toxic_caves, AMBIENT, alexsmobs:cockroach, 0, 5, 5
21503, none, alexscaves:toxic_caves, AMBIENT, terramity:blue_fairy, 015, 1, 2
21504, none, alexscaves:toxic_caves, AMBIENT, terramity:cave_gnome, 0, 1, 3
21505, none, alexscaves:toxic_caves, AMBIENT, terramity:green_fairy, 0, 2, 3
21506, none, alexscaves:toxic_caves, AMBIENT, terramity:pink_fairy, 0, 1, 2
21507, none, alexscaves:toxic_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 0, 4, 6
21508, none, alexscaves:toxic_caves, UNDERGROUND_WATER_CREATURE, species:deepfish, 0, 4, 6
21509, none, alexscaves:toxic_caves, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 0, 3, 5
21510, none, alexscaves:toxic_caves, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 0, 1, 1
21511, none, alexscaves:toxic_caves, WATER_AMBIENT, alexscaves:radgill, 20, 1, 3
21512, none, alexscaves:toxic_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 0, 5, 12
21513, none, alexscaves:toxic_caves, WATER_AMBIENT, fintastic:minnow, 0, 3, 8
21514, none, alexscaves:toxic_caves, cave_creature, alexscaves:raycat, 20, 1, 1
21515, nether, incendium:toxic_heap, MONSTER, minecraft:phantom, 20, 1, 1
21516, nether, incendium:toxic_heap, MONSTER, minecraft:magma_cube, 20, 1, 3
21517, nether, incendium:toxic_heap, MONSTER, alexsmobs:bone_serpent, 20, 1, 1
21518, nether, incendium:toxic_heap, MONSTER, alexsmobs:farseer, 35, 1, 1
21519, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 2
21520, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:baby_spider, 5, 3, 5
21521, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
21522, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
21523, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
21524, nether, incendium:toxic_heap, MONSTER, ancient_elements:boulder, 20, 1, 1
21525, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:corpse_fly, 5, 1, 3
21526, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:dark_vortex, 5, 1, 1
21527, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:decaying_zombie, 5, 1, 1
21528, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:decrepit_skeleton, 5, 1, 1
21529, nether, incendium:toxic_heap, MONSTER, ancient_elements:dig, 10, 1, 1
21530, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:dire_hound_leader, 5, 1, 1
21531, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:door_knight, 5, 1, 1
21532, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:dread_hound, 5, 3, 5
21533, nether, incendium:toxic_heap, MONSTER, ancient_elements:drimble, 5, 1, 1
21534, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
21535, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:krampus, 20, 1, 1
21536, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:krampus_henchman, 20, 2, 3
21537, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
21538, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
21539, nether, incendium:toxic_heap, MONSTER, born_in_chaos_v1:mother_spider, 2, 1, 1
21540, nether, incendium:toxic_heap, MONSTER, mowziesmobs:grottol, 20, 1, 1
